Description,GeoName,Unit,,,,,,,,,,,,,,,,,,,,,,,,,,0
Nursing and residential care facilities,Idaho,Millions of current dollars,211.9,233,237.2,248.6,265.9,291.9,312.9,322.1,319.1,330.5,348.6,384.5,397.9,421.5,432.9,432.7,465.7,472.8,500.4,522.6,556.7,574.0,623.4,692.2,714.2,
Social assistance,Idaho,Millions of current dollars,137.1,155.3,172.6,193.4,221.6,240.5,267.1,284.5,306.7,327.7,332.2,340.8,345.4,357.5,338.1,344.6,362.4,371.5,387.9,412,431.3,463.1,498.7,510.7,545.6,
"Arts, entertainment, recreation, accommodation, and food services",Idaho,Millions of current dollars,879.5,934.5,1045.6,1145.2,1166.6,1265.5,1294.9,1339.2,1430.6,1571.4,1695.3,1721.4,1635.6,1729.4,1730.2,1841,1940,2081.2,2324.8,2651.4,2950.4,3198.7,3392.4,2954,3878.6,
"Arts, entertainment, and recreation",Idaho,Millions of current dollars,166.4,165.4,205.2,233.7,238.9,274.2,253.8,259.4,274,309.2,352.2,347.7,328.1,371.4,353.8,375.4,390.8,414.3,429.5,504.5,569.2,643.5,695.4,536.3,724.4,
"Performing arts, spectator sports, museums, and related activities",Idaho,Millions of current dollars,36.2,37,61.8,73.5,98.4,112.3,82.9,70.9,71,79.1,75.8,77.8,78,111.5,93.7,103.1,108.4,115.7,123.8,151.4,173.1,182.9,183,121.3,196.0,
"Amusement, gambling, and recreation industries",Idaho,Millions of current dollars,130.3,128.4,143.4,160.3,140.6,161.8,170.9,188.5,203,230.2,276.4,269.9,250.1,259.9,260,272.3,282.4,298.6,305.7,353.1,396.1,460.5,512.4,415.1,528.4,
Accommodation and food services,Idaho,Millions of current dollars,713.1,769.1,840.4,911.5,927.7,991.3,1041.1,1079.8,1156.6,1262.2,1343.1,1373.6,1307.6,1358,1376.5,1465.6,1549.2,1666.9,1895.2,2146.9,2381.2,2555.3,2697,2417.7,3154.3,
Accommodation,Idaho,Millions of current dollars,215.4,231.3,256.1,277.5,266.9,281.3,289.2,309.1,328.5,358,385.6,393.7,330.1,348.1,373.7,410.3,402.5,434.3,515.7,622.2,714.5,749.9,653.8,556.9,762.8,
Food services and drinking places,Idaho,Millions of current dollars,497.7,537.8,584.3,634,660.8,710,751.9,770.7,828.1,904.2,957.5,979.9,977.5,1009.9,1002.7,1055.3,1146.7,1232.6,1379.5,1524.7,1666.7,1805.3,2043.2,1860.8,2391.4,
Other services (except government and government enterprises),Idaho,Millions of current dollars,838.5,866.5,858.4,906.5,831.2,885.3,872.4,926.9,981.3,1059.2,1094.1,1089.8,1067,1068.2,1060,1090.4,1135.8,1208,1274.9,1346.4,1443.4,1556.0,1676.3,1688.9,1897.1,
